adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,keywords
b,0,-1.0,null,,null,null,null,i,0,0.0,null,c,-1,-1.0,Action;Crime;Thriller,,null,null,null,i,6,6.0,null,tt0107286,null,null,null,en,null,null,null,Judgment Night,null,null,null,"While racing to a boxing match, Frank, Mike, John and Rey get more than they bargained for. A wrong turn lands them directly in the path of Fallon, a vicious, wise-cracking drug lord. After accidentally witnessing Fallon murder a disloyal henchman, the four become his unwilling prey in a savage game of cat &amp; mouse as they are mercilessly stalked through the urban jungle in this taut suspense drama",null,null,null,d,-1,5.538671,null,/lNXmgUrP6h1nD53gkFh4WDzT6RZ.jpg,null,null,null,c,-1,-1.0,JVC Entertainment Networks;Largo Entertainment;Universal Pictures,,null,null,null,1993-10-15,null,null,null,i,12136938,1.2136938E7,null,i,110,110.0,null,en,null,null,null,Released,null,null,null,Don't move. Don't whisper. Don't even breathe.,null,null,null,Judgment Night,null,null,null,b,0,-1.0,null,d,-1,6.4,null,i,79,79.0,null,c,-1,-1.0,boxing match;chicago;drug dealer;escape;one night,
b,0,-1.0,null,,null,null,null,i,63000000,6.3E7,null,c,-1,-1.0,Adventure;Science Fiction,http://www.jurassicpark.com/,null,null,null,i,329,329.0,null,tt0107290,null,null,null,en,null,null,null,Jurassic Park,null,null,null,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",null,null,null,d,-1,8.863776,null,/c414cDeQ9b6qLPLeKmiJuLDUREJ.jpg,null,null,null,c,-1,-1.0,Amblin Entertainment;Universal Pictures,,null,null,null,1993-06-11,null,null,null,i,920100000,9.201E8,null,i,127,127.0,null,c,-1,-1.0,en;es,Released,null,null,null,An adventure 65 million years in the making.,null,null,null,Jurassic Park,null,null,null,b,0,-1.0,null,d,-1,7.6,null,i,4956,4956.0,null,c,-1,-1.0,amusement park;brontosaurus;dinosaur;dna;electric fence;exotic island;island;jurassic park;paleontology;theme park;triceratops;tyrannosaurus rex,
b,0,-1.0,null,,null,null,null,i,25000000,2.5E7,null,c,-1,-1.0,Comedy;Drama;Family,,null,null,null,i,788,788.0,null,tt0107614,null,null,null,en,null,null,null,Mrs. Doubtfire,null,null,null,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",null,null,null,d,-1,11.16553,null,/jx4NvllNGN7o5bpIhcCMh26Xwaj.jpg,null,null,null,c,-1,-1.0,Blue Wolf;Twentieth Century Fox Film Corporation,,null,null,null,1993-11-24,null,null,null,i,441286195,4.41286195E8,null,i,125,125.0,null,en,null,null,null,Released,null,null,null,She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.,null,null,null,Mrs. Doubtfire,null,null,null,b,0,-1.0,null,d,-1,7.0,null,i,1638,1638.0,null,c,-1,-1.0,custody battle;fake identity;mask;nanny;parent child relationship;restaurant;san francisco,
b,0,-1.0,null,,null,null,null,i,21000000,2.1E7,null,c,-1,-1.0,Comedy;Drama;Romance,,null,null,null,i,858,858.0,null,tt0108160,null,null,null,en,null,null,null,Sleepless in Seattle,null,null,null,A young boy who tries to set his dad up on a date after the death of his mother. He calls into a radio station to talk about his dad’s loneliness which soon leads the dad into meeting a Journalist Annie who flies to Seattle to write a story about the boy and his dad. Yet Annie ends up with more than just a story in this popular romantic comedy.,null,null,null,d,-1,10.234919,null,/afkYP15OeUOD0tFEmj6VvejuOcz.jpg,null,null,null,TriStar Pictures,null,null,null,,null,null,null,1993-06-24,null,null,null,i,227799884,2.27799884E8,null,i,105,105.0,null,en,null,null,null,Released,null,null,null,"What if someone you never met, someone you never saw, someone you never knew was the only someone for you?",null,null,null,Sleepless in Seattle,null,null,null,b,0,-1.0,null,d,-1,6.5,null,i,630,630.0,null,c,-1,-1.0,airplane;baltimore;christmas party;father son relationship;fiancé;friendship;journalist;loss of lover;loss of mother;love of one's life;lovesickness;observation deck;radio;radio presenter;radio station;radio transmission;seattle;unsociability;woman director,
b,0,-1.0,null,,null,null,null,i,40000000,4.0E7,null,c,-1,-1.0,Crime;Drama;Thriller,,null,null,null,i,1645,1645.0,null,tt0117913,null,null,null,en,null,null,null,A Time to Kill,null,null,null,"A young lawyer defends a black man accused of murdering two men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",null,null,null,d,-1,13.309013,null,/sCHK5jHhRcrXZvZDekZXvRkDOHc.jpg,null,null,null,c,-1,-1.0,Regency Enterprises;Warner Bros.,,null,null,null,1996-07-24,null,null,null,i,152266007,1.52266007E8,null,i,149,149.0,null,en,null,null,null,Released,null,null,null,Experience a time you'll never forget.,null,null,null,A Time to Kill,null,null,null,b,0,-1.0,null,d,-1,7.0,null,i,522,522.0,null,c,-1,-1.0,attempted murder;blackmail;court;courtroom;courtroom drama;forgiveness;jurors;kkk;ku klux klan;lawyer;mississippi;murder;racial issues;racial tension;rape;shooting;suspense;trial,
b,0,-1.0,null,,null,null,null,i,10500000,1.05E7,null,c,-1,-1.0,Adventure;Mystery;Science Fiction,,null,null,null,i,62,62.0,null,tt0062622,null,null,null,en,null,null,null,2001: A Space Odyssey,null,null,null,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",null,null,null,d,-1,22.494622,null,/90T7b2LIrL07ndYQBmSm09yqVEH.jpg,null,null,null,c,-1,-1.0,Metro-Goldwyn-Mayer (MGM);Stanley Kubrick Productions,,null,null,null,1968-04-10,null,null,null,i,68700000,6.87E7,null,i,149,149.0,null,c,-1,-1.0,en;ru,Released,null,null,null,An epic drama of adventure and exploration,null,null,null,2001: A Space Odyssey,null,null,null,b,0,-1.0,null,d,-1,7.9,null,i,3075,3075.0,null,c,-1,-1.0,artificial intelligence;astronaut;evolution;human being;jupiter;man vs machine;monolith;moon;moon base;space mission;space station;space travel;super computer;technology,
b,0,-1.0,null,,null,null,null,i,1288000,1288000.0,null,c,-1,-1.0,Drama;Mystery,,null,null,null,i,223,223.0,null,tt0032976,null,null,null,en,null,null,null,Rebecca,null,null,null,A self-conscious bride is tormented by the memory of her husband's dead first wife.,null,null,null,d,-1,8.590813,null,/eIkJjEbQcPasYvoNHKueFrfgpX4.jpg,null,null,null,Selznick International Pictures,null,null,null,,null,null,null,1940-04-12,null,null,null,i,6000000,6000000.0,null,i,130,130.0,null,c,-1,-1.0,en;fr,Released,null,null,null,The shadow of this woman darkened their love.,null,null,null,Rebecca,null,null,null,b,0,-1.0,null,d,-1,7.7,null,i,346,346.0,null,c,-1,-1.0,age difference;based on novel;bride;cornwall;costume party;death;devotion;estate;film noir;housekeeper;love;monte carlo;obsession;rural setting;second wife;secret;suspense,
b,0,-1.0,null,,null,null,null,i,0,0.0,null,c,-1,-1.0,Action;Mystery;Thriller,,null,null,null,i,260,260.0,null,tt0026029,null,null,null,en,null,null,null,The 39 Steps,null,null,null,"While on vacation in London, Canadian Richard Hannay becomes embroiled in an international spy ring related to the mysterious ""39 steps."" Then he meets agent Annabella Smith, who is soon killed in his apartment. He must elude the police, who are hunting him for murder, while he tries to stop Professor Jordan from sending secrets out of the country. Hannay is assisted by Pamela, an unwilling accomplice who discovers the truth.",null,null,null,d,-1,5.865697,null,/9v283GWj9a0AC8wwC4zriNqY1lZ.jpg,null,null,null,c,-1,-1.0,Gaumont British Picture Corporation;The Criterion Collection,,null,null,null,1935-06-01,null,null,null,i,0,0.0,null,i,86,86.0,null,en,null,null,null,Released,null,null,null,Handcuffed to the girl who double-crossed him,null,null,null,The 39 Steps,null,null,null,b,0,-1.0,null,d,-1,7.4,null,i,217,217.0,null,c,-1,-1.0,bickering couple;cabaret;entertainer;fugitive;handcuffed together;handcuffs;held against will;intelligence;london england;manhunt;memorization;murder;scotland;scotland yard;secret;secret agent;train;wrongly accused,
b,0,-1.0,null,,null,null,null,i,5000000,5000000.0,null,c,-1,-1.0,Adventure;Drama;Science Fiction,,null,null,null,i,173,173.0,null,tt0046672,null,null,null,en,null,null,null,"20,000 Leagues Under the Sea",null,null,null,"A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",null,null,null,d,-1,8.722406,null,/pdi0lk5a0Yaq2HAk5v7SAj8oxT7.jpg,null,null,null,Walt Disney Productions,null,null,null,,null,null,null,1954-12-23,null,null,null,i,28200000,2.82E7,null,i,127,127.0,null,en,null,null,null,Released,null,null,null,The mightiest motion picture of them all!,null,null,null,"20,000 Leagues Under the Sea",null,null,null,b,0,-1.0,null,d,-1,6.9,null,i,160,160.0,null,c,-1,-1.0,atlantis;captain;captain nemo;deep sea;diving;diving suit;giant  squid;harpoon;jules verne;ocean;scuba;scuba diving;ship;submarine;underwater;war;war ship,
b,0,-1.0,null,,null,null,null,i,14500000,1.45E7,null,c,-1,-1.0,Drama;Romance,http://www.romeoandjuliet.com/,null,null,null,i,454,454.0,null,tt0117509,null,null,null,en,null,null,null,Romeo + Juliet,null,null,null,"In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.",null,null,null,d,-1,11.774061,null,/6VsRWzhx9i3FNcggVrNwYLMUdxa.jpg,null,null,null,c,-1,-1.0,Bazmark Films;Twentieth Century Fox Film Corporation,,null,null,null,1996-10-31,null,null,null,i,147298761,1.47298761E8,null,i,120,120.0,null,en,null,null,null,Released,null,null,null,My only love sprung from my only hate.,null,null,null,Romeo + Juliet,null,null,null,b,0,-1.0,null,d,-1,6.7,null,i,1406,1406.0,null,c,-1,-1.0,forbidden love;gangster grip;gun violence;masquerade;shakespeare;shakespeare in modern dress;shakespeare's romeo and juliet;star crossed lovers;teenage romance,
b,0,-1.0,null,,null,null,null,i,1200000,1200000.0,null,c,-1,-1.0,Crime;Thriller,,null,null,null,i,500,500.0,null,tt0105236,null,null,null,en,null,null,null,Reservoir Dogs,null,null,null,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",null,null,null,d,-1,12.22034,null,/tB2ITHg556e7aTV6cqQqVAXkdxN.jpg,null,null,null,c,-1,-1.0,Dog Eat Dog Productions Inc.;Lionsgate;Live Entertainment,,null,null,null,1992-09-02,null,null,null,i,14661007,1.4661007E7,null,i,99,99.0,null,en,null,null,null,Released,null,null,null,Every dog has his day.,null,null,null,Reservoir Dogs,null,null,null,b,0,-1.0,null,d,-1,8.1,null,i,3821,3821.0,null,c,-1,-1.0,all male cast;betrayal;ensemble cast;escape;foreshadowing;gang;heist;heist gone wrong;iconic;jewelry;mystery;plan gone wrong;psychopath;rag tag group;rendezvous;set in one room;thief;told in flashback;traitor;uneasy alliance;warehouse,
b,0,-1.0,null,,null,null,null,i,2200000,2200000.0,null,c,-1,-1.0,Drama;Science Fiction,,null,null,null,i,185,185.0,null,tt0066921,null,null,null,en,null,null,null,A Clockwork Orange,null,null,null,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets.",null,null,null,d,-1,17.112594,null,/kgAi87gyx6b4oGJYSC36tVkJyJu.jpg,null,null,null,c,-1,-1.0,Hawk Films;Warner Bros.,,null,null,null,1971-12-18,null,null,null,i,26589000,2.6589E7,null,i,136,136.0,null,en,null,null,null,Released,null,null,null,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.",null,null,null,A Clockwork Orange,null,null,null,b,0,-1.0,null,d,-1,8.0,null,i,3432,3432.0,null,c,-1,-1.0,adolescence;beethoven;controversial;controversy;dystopia;futuristic society;living together;parent child relationship;prison;rape;sexuality;social worker;society;street gang;violence,
b,0,-1.0,null,,null,null,null,i,2000000,2000000.0,null,c,-1,-1.0,Crime;Drama,,null,null,null,i,595,595.0,null,tt0056592,null,null,null,en,null,null,null,To Kill a Mockingbird,null,null,null,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.",null,null,null,d,-1,14.284787,null,/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg,null,null,null,Universal Pictures,null,null,null,,null,null,null,1962-12-25,null,null,null,i,13129846,1.3129846E7,null,i,129,129.0,null,en,null,null,null,Released,null,null,null,,null,null,null,To Kill a Mockingbird,null,null,null,b,0,-1.0,null,d,-1,7.9,null,i,676,676.0,null,c,-1,-1.0,arbitrary law;based on novel;becoming an adult;black people;brother sister relationship;child;court;court case;defence;exclusion;farm worker;intolerance;isolation;right and justice;socially deprived family;tree house;wrong accusal,
b,0,-1.0,null,,null,null,null,i,0,0.0,null,c,-1,-1.0,Mystery;Thriller,,null,null,null,i,1092,1092.0,null,tt0041959,null,null,null,en,null,null,null,The Third Man,null,null,null,"Set in postwar Vienna, Austria, ""The Third Man"" stars Joseph Cotten as Holly Martins, a writer of pulp Westerns, who arrives penniless as a guest of his childhood chum Harry Lime, only to find him dead. Martins develops a conspiracy theory after learning of a ""third man"" present at the time of Harry's death, running into interference from British officer Maj. Calloway and falling head-over-heels for Harry's grief-stricken lover, Anna.",null,null,null,d,-1,8.513889,null,/rO2Fq0AZZx9obs52KJdx4mRE8p5.jpg,null,null,null,c,-1,-1.0,British Lion Film Corporation;London Film Productions;The Criterion Collection,,null,null,null,1949-08-31,null,null,null,i,596349,596349.0,null,i,104,104.0,null,c,-1,-1.0,de;en;ru,Released,null,null,null,Hunted by men ... Sought by WOMEN!,null,null,null,The Third Man,null,null,null,b,0,-1.0,null,d,-1,7.9,null,i,431,431.0,null,c,-1,-1.0,amusement park;austria;black market;brit noir;british army;cemetery;cover-up;evasion;famous score;ferris wheel;film noir;occupying power;postwar period;prater;romance;sewer;soviet troops;staged death;suspense;vienna;zither,
b,0,-1.0,null,,null,null,null,i,806948,806948.0,null,c,-1,-1.0,Drama;Horror;Thriller,,null,null,null,i,539,539.0,null,tt0054215,null,null,null,en,null,null,null,Psycho,null,null,null,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",null,null,null,d,-1,36.826309,null,/81d8oyEFgj7FlxJqSDXWr8JH8kV.jpg,null,null,null,c,-1,-1.0,Paramount Pictures;Shamley Productions;Universal Pictures,,null,null,null,1960-06-16,null,null,null,i,32000000,3.2E7,null,i,109,109.0,null,en,null,null,null,Released,null,null,null,The master of suspense moves his cameras into the icy blackness of the unexplored!,null,null,null,Psycho,null,null,null,b,0,-1.0,null,d,-1,8.3,null,i,2405,2405.0,null,c,-1,-1.0,arizona;clerk;corpse;hotel;money;motel;murderer;private detective;proto-slasher;rain;secretary;shower;theft,
b,0,-1.0,null,,null,null,null,i,8000000,8000000.0,null,c,-1,-1.0,Crime;Drama,,null,null,null,i,235,235.0,null,tt0092005,null,null,null,en,null,null,null,Stand by Me,null,null,null,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",null,null,null,d,-1,15.206957,null,/kedC0y75jdzByjuZNLOWIOtduNw.jpg,null,null,null,c,-1,-1.0,Act III;Act III Communications;Columbia Pictures;The Body,,null,null,null,1986-08-22,null,null,null,i,52287414,5.2287414E7,null,i,89,89.0,null,en,null,null,null,Released,null,null,null,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",null,null,null,Stand by Me,null,null,null,b,0,-1.0,null,d,-1,7.8,null,i,1568,1568.0,null,c,-1,-1.0,1950s;based on novel;boys;campfire story;child;coming of age;friendship;normandy beach;railroad track;reference to superman;story within the story; flipping coin,
b,0,-1.0,null,,null,null,null,i,0,0.0,null,c,-1,-1.0,Action;Crime;Drama;Thriller,,null,null,null,i,832,832.0,null,tt0022100,null,null,null,de,null,null,null,M,null,null,null,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",null,null,null,d,-1,12.752421,null,/AqE126KXLcT3wwmeM3HtlKqyGze.jpg,null,null,null,Nero-Film AG,null,null,null,,null,null,null,1931-05-11,null,null,null,i,0,0.0,null,i,117,117.0,null,de,null,null,null,Released,null,null,null,,null,null,null,M,null,null,null,b,0,-1.0,null,d,-1,8.0,null,i,465,465.0,null,c,-1,-1.0,berlin;child murderer;criminal;detective inspector;germany;organized crime;underworld,
